90901,,,4504
91128,,48,
91204,,,4540
91353,,36,
91493,,,4896
91645,,608,
91793,,,5092
91940,,300,
92031,,,6296
92177,,24,
92323,,,7004
92473,,32,
92620,,,8928
92763,,160,
92906,,,7116
93053,,136,
93194,,,7756
93343,,60,
93484,,,8504
93633,,16,
93778,,,8888
93923,,40,
94068,,,9328
94158,,16,
94300,,,8504
94448,,24,
94591,,,8712
94735,,12,
94881,,,10392
94968,,24,
95174,,,8812
95265,,20,
95467,,,10412
95552,,20,
95754,,,10512
95784,,12,
96043,,,11168
96074,,20,
96328,,,8968
96360,,28,
96558,,,8248
96646,,28,
96699,1264,,
96847,,,8380
96952,,2272,
97135,,,6532
97165,,12,
97428,,,6244
97458,,24,
97713,,,6148
97741,,12,
98002,,,4752
98034,,20,
98267,,12,
98294,,,3592
98526,,,3040
98556,,12,
98815,,,4048
98846,,28,
99103,,,2600
99130,,12,
99362,,12,
99391,,,3344
99647,,52,
99674,,,2256
99928,,40,
99955,,,3216
100217,,52,
100243,,,1940
100502,,40,
100529,,,2696
100785,,20,
100811,,,2256
101065,,8,
101093,,,3424
101293,,4,
101377,,,2652
101576,,4,
101656,,,3412
101858,,0,
101885,,,2308
102138,,4,
102165,,,2360
102386,,,2944
102414,,4,
102574,184,,
102657,,188,
102664,,,2528
102914,,4,
102940,,,3184
103191,,8,
103217,,,3140
103469,,4,
103495,,,3104
103743,,0,
103768,,,2468
104018,,0,
104043,,,2720
104263,,,2076
104291,,4,
104536,,,3468
104567,,0,
104809,,,2868
104837,,0,
105080,,,3292
105110,,32,
105354,,,3740
105383,,228,
105627,,,5640
105654,,84,
105902,,,7296
105930,,260,
106123,,,5812
106208,,100,
106402,,,8044
106486,,224,
106681,,,7380
106766,,272,
106959,,,7452
107048,,240,
107246,,,7892
107332,,384,
107475,,,6912
107560,,120,
107751,,,8248
107837,,236,
107977,,,7200
108121,,496,
108213,5928,,
108256,,,8452
108412,,2456,
108532,,,8340
108675,,408,
108816,,,6904
108955,,180,
109039,,,7100
109236,,204,
109319,,,6608
109517,,240,
109600,,,6428
109744,,212,
109882,,,6912
110026,,156,
110166,,,7288
110308,,184,
110449,,,7348
110537,,84,
110678,,,5296
110822,,176,
110960,,,6992
111047,,144,
111239,,,8312
111324,,164,
111525,,,7352
111553,,628,
111809,,,8540
111840,,492,
112095,,,5928
112124,,408,
112325,,,7272
112355,,316,
112607,,,8428
112639,,364,
112868,,408,
112895,,,7336
113158,,404,
113185,,,8420
113452,,552,
113480,,,7440
113738,,400,
113765,,,8296
113966,,356,
114015,13048,,
114051,,,6956
114273,,4216,
114339,,,8216
114547,,180,
114573,,,5496
114848,,160,
114875,,,7916
115082,,108,
115165,,,8404
115371,,192,
115400,,,6660
115666,,320,
115696,,,8180
115930,,,6992
115959,,220,
116192,,80,
116218,,,9108
116450,,,6772
116481,,160,
116715,,128,
116743,,,7892
117000,,160,
117027,,,8480
117261,,,7548
117294,,224,
117556,,,8056
117586,,156,
117845,,,7328
117876,,180,
118134,,,7788
118164,,132,
118369,,,6056
118461,,200,
118663,,,7468
118754,,88,
118902,,,6572
118989,,156,
119194,,,6908
119283,,240,
119480,,,7264
119570,,88,
119712,,,5768
119856,,160,
119948,43576,,
120003,,,6044
120114,,5164,
120246,,,4912
120393,,64,
120539,,,7148
120682,,92,
120824,,,5952
120974,,116,
121111,,,6040
121251,,140,
121394,,,6024
121544,,0,
121690,,,4684
121837,,0,
121921,,,4460
122132,,0,
122221,,,4736
122424,,0,
122509,,,4560
122659,,0,
122796,,,3820
122941,,0,
123086,,,3136
123177,,0,
123383,,,3136
123472,,0,
123676,,,3420
123764,,0,
123964,,,2092
124050,,0,
124251,,,2960
124337,,0,
124475,,,2148
124622,,0,
124766,,,2152
124913,,0,
125000,,,1540
125144,,0,
125287,,,2232
125436,,0,
125576,,,1684
125720,,0,
125816,54592,,
125865,,,1288
125972,,4288,
126160,,,952
126247,,0,
126448,,,948
126538,,0,
126747,,,580
126835,,0,
127035,,,408
127069,,0,
127321,,,144
127350,,0,
127589,,0,
127615,,,24
127848,,,0
127879,,0,
128136,,,0
128160,,0,
128387,,0,
128413,,,0
128674,,0,
128701,,,0
128958,,0,
128983,,,0
129241,,56,
129268,,,1028
129491,,,568
129519,,64,
129773,,,1000
129804,,40,
130061,,,516
130090,,64,
130344,,,556
130376,,92,
130631,,,1184
130659,,164,
130913,,,392
130942,,216,
131165,,164,
131192,,,608
131441,,136,
131467,,,804
131661,19120,,
131686,,4676,
131748,,,740
131961,,100,
132024,,,820
132167,,164,
132307,,,1236
132447,,104,
132586,,,972
132726,,152,
132864,,,1008
133004,,52,
133089,,,968
133283,,72,
133366,,,1016
133506,,100,
133587,,,964
133779,,132,
133863,,,1144
134055,,104,
134135,,,1708
134274,,64,
134410,,,1180
134546,,60,
134680,,,1744
134815,,28,
134948,,,1536
135082,,40,
135164,,,1876
135354,,0,
135433,,,2408
135623,,80,
135703,,,2464
135897,,12,
135923,,,2124
136171,,0,
136196,,,2848
136449,,4,
136477,,,2152
136674,,36,
136751,,,1952
136942,,20,
137024,,,2716
137220,,28,
137311,2928,,
137313,,,2988
137520,,4484,
137582,,,3296
137783,,12,
137868,,,3568
138069,,20,
138096,,,2332
138357,,0,
138385,,,2736
138641,,44,
138667,,,3868
138927,,32,
138954,,,3740
139214,,104,
139242,,,2780
139504,,40,
139529,,,3820
139790,,136,
139818,,,2956
140081,,72,
140108,,,3876
140363,,80,
140389,,,3600
140650,,32,
140679,,,2256
140909,,,2944
140937,,28,
141194,,,1620
141224,,128,
141425,,,2000
141512,,44,
141709,,,2168
141797,,156,
141934,,,984
142022,,248,
142213,,,2128
142301,,360,
142497,,,1132
142583,,324,
142722,,,2176
142863,,316,
143002,,,1272
143054,3744,,
143106,,3820,
143281,,,3156
143384,,20,
143507,,,2984
143644,,60,
143783,,,3228
143869,,4,
144071,,,3736
144158,,88,
144297,,,2908
144438,,64,
144576,,,3596
144719,,44,
144803,,,3208
144947,,4,
145083,,,3752
145228,,104,
145314,,,3156
145457,,48,
145597,,,4608
145744,,116,
145826,,,3464
146029,,192,
146113,,,3624
146315,,84,
146400,,,4264
146549,,76,
146693,,,3952
146837,,36,
146981,,,4292
147130,,36,
147214,,,5248
147418,,36,
147505,,,5548
147710,,20,
147737,,,3984
147938,,20,
148023,,,4872
148233,,28,
148325,,,4860
148531,,108,
148616,,,6028
148770,,0,
148890,556,,
148913,,,5716
149077,,1064,
149205,,,6056
149351,,12,
149499,,,5264
149646,,0,
149735,,,3740
149938,,0,
150018,,,4916
150229,,0,
150259,,,4904
150521,,4,
150549,,,4616
150810,,4,
150840,,,5500
151046,,0,
151132,,,5244
151340,,0,
151424,,,5136
151628,,0,
151718,,,5068
151930,,0,
152015,,,6036
152168,,0,
152252,,,4076
152467,,0,
152554,,,5996
152764,,0,
152854,,,5032
153067,,0,
153156,,,5136
153367,,0,
153453,,,5264
153663,,0,
153751,,,5264
153958,,0,
154039,,,6184
154246,,0,
154331,,,4976
154537,,0,
154622,,,3716
154828,,0,
154917,,,4140
154994,156,,
155082,,368,
155199,,,2860
155347,,0,
155491,,,2456
155635,,0,
155782,,,2060
155930,,0,
156076,,,1220
156164,,0,
156365,,,1236
156450,,0,
156656,,,876
156746,,0,
156943,,,412
157034,,0,
157232,,,232
157318,,0,
157518,,,4
157551,,0,
157752,,,0
157837,,0,
158041,,,0
158071,,0,
158330,,,0
158362,,0,
158561,,,0
158646,,0,
158842,,,0
158930,,0,
159118,,,0
159208,,0,
159405,,,712
159494,,184,
159637,,,1196
159777,,80,
159919,,,1340
160069,,92,
160212,,,1368
160357,,60,
160501,,,1616
160645,,48,
160788,,,2100
160806,36,,
160891,,156,
161006,,,1848
161147,,100,
161287,,,2068
161432,,100,
161576,,,2156
161717,,20,
161857,,,2348
161999,,20,
162140,,,2796
162281,,40,
162420,,,2272
162561,,124,
162700,,,2816
162840,,96,
162980,,,2260
163128,,44,
163212,,,2692
163408,,32,
163492,,,4612
163691,,192,
163773,,,5576
163967,,164,
164051,,,5016
164244,,728,
164269,,,5116
164469,,228,
164549,,,5912
164745,,100,
164772,,,4644
165024,,264,
165050,,,5640
165272,,,5032
165301,,336,
165551,,,6268
165584,,424,
165775,,,5388
165856,,316,
166056,,,4868
166144,,556,
166286,,,4680
166427,,604,
166560,1956,,
166570,,,5620
166681,,3856,
166861,,,4764
166946,,1020,
167145,,,4804
167232,,264,
167432,,,3812
167517,,260,
167715,,,5400
167747,,116,
167943,,,5236
168031,,164,
168235,,,5700
168325,,172,
168525,,,6924
168612,,108,
168759,,,6296
168846,,124,
169048,,,6356
169137,,520,
169284,,,6992
169373,,68,
169570,,,8304
169656,,64,
169850,,,7248
169938,,48,
170079,,,7180
170221,,84,
170365,,,8392
170507,,120,
170645,,,8320
170794,,88,
170935,,,10040
171075,,40,
171219,,,6784
171365,,276,
171508,,,10284
171655,,296,
171801,,,10556
171943,,540,
172085,,,11824
172234,,528,
172376,,,12180
172425,284,,
172484,,848,
172656,,,13908
172764,,528,
172953,,,10928
173043,,236,
173248,,,13700
173336,,220,
173541,,,11808
173629,,208,
173828,,,12860
173918,,168,
174121,,,11664
174211,,204,
174358,,,9396
174505,,272,
174651,,,12452
174743,,268,
174948,,,8796
175039,,440,
175246,,,9840
175278,,144,
175544,,,13000
175572,,224,
175809,,140,
175837,,,12024
176110,,88,
176139,,,10760
176407,,152,
176435,,,11764
176704,,104,
176729,,,9588
176995,,120,
177024,,,12844
177234,,96,
177323,,,9500
177535,,128,
177623,,,9844
177835,,208,
177863,,,9088
178140,,204,
178168,,,7636
178383,248,,
178400,,400,
178467,,,10168
178698,,324,
178762,,,9476
178962,,160,
178990,,,7784
179248,,192,
179273,,,8640
179543,,204,
179570,,,7932
179843,,156,
179870,,,9840
180142,,324,
180168,,,8200
180435,,404,
180465,,,8528
180736,,380,
180765,,,8460
181029,,236,
181058,,,9464
181317,,192,
181344,,,8200
181578,,,8084
181608,,124,
181866,,,11524
181893,,200,
182147,,,7856
182175,,176,
182402,,120,
182427,,,9248
182686,,144,
182712,,,8984
182940,,,6080
182968,,80,
183226,,,8592
183257,,80,
183516,,,6952
183545,,96,
183743,,,6740
183828,,96,
184023,,,8028
184108,,148,
184304,,,6572
184378,88,,
184416,,332,
184585,,,6648
184692,,268,
184861,,,6716
184947,,284,
185087,,,5248
185223,,300,
185359,,,9336
185442,,236,
185637,,,5564
185725,,332,
185921,,,9612
186006,,228,
186146,,,8476
186287,,232,
186427,,,8676
186567,,248,
186705,,,9796
186846,,296,
186985,,,8932
187128,,260,
187216,,,9300
187408,,264,
187489,,,11204
187687,,176,
187775,,,10516
187980,,196,
188064,,,11600
188264,,140,
188293,,,10232
188553,,148,
188582,,,10532
188843,,188,
188870,,,11216
189134,,124,
189162,,,7964
189424,,80,
189450,,,10056
189718,,200,
189746,,,9544
189995,,144,
190022,,,9440
190052,4116,,
190302,,488,
190307,,,12192
190557,,108,
190584,,,4448
190846,,120,
190873,,,6248
191078,,96,
191163,,,4912
191364,,68,
191445,,,4528
191645,,168,
191728,,,3556
191874,,220,
191959,,,4740
192160,,140,
192245,,,5256
192444,,160,
192528,,,4900
192728,,152,
192755,,,4508
192952,,108,
193035,,,3916
193236,,92,
193318,,,3492
193520,,112,
193605,,,3300
193806,,152,
193889,,,2984
194094,,84,
194176,,,2972
194377,,92,
194458,,,2928
194603,,48,
194741,,,7668
194884,,128,
195023,,,3160
195169,,316,
195304,,,2876
195440,,156,
195575,,,9644
195718,,3176,
195852,6468,,
195858,,,4752
195968,,1976,
196141,,,4036
196224,,96,
196423,,,9552
196509,,216,
196704,,,3944
196786,,432,
196977,,,5064
197006,,704,
197250,,,4452
197277,,292,
197463,,,4168
197491,,156,
197728,,,4336
197753,,164,
197964,,624,
197990,,,7784
198225,,564,
198252,,,10620
198463,,,7236
198488,,196,
198731,,,10124
198760,,188,
198996,,,10076
199020,,152,
199297,,416,
199575,,48,
199850,,60,
200125,,60,
200396,,40,
200620,,64,
200892,,0,
201170,,24,
